
2026-09-01T19:58:04.139906,Phome1,Phantom Muspah,-1,0
2026-09-01T19:58:04.139906,Phome1,Sarachnis,-1,0
2026-09-01T19:58:04.139906,Phome1,Scorpia,-1,0
2026-09-01T19:58:04.139906,Phome1,Scurrius,310300,41
2026-09-01T19:58:04.139906,Phome1,Shellbane Gryphon,-1,0
2026-09-01T19:58:04.139906,Phome1,Skotizo,-1,0
2026-09-01T19:58:04.139906,Phome1,Sol Heredit,-1,0
2026-09-01T19:58:04.139906,Phome1,Spindel,-1,0
2026-09-01T19:58:04.139906,Phome1,Tempoross,549068,56
2026-09-01T19:58:04.139906,Phome1,The Gauntlet,-1,0
2026-09-01T19:58:04.139906,Phome1,The Corrupted Gauntlet,-1,0
2026-09-01T19:58:04.139906,Phome1,The Hueycoatl,-1,0
2026-09-01T19:58:04.139906,Phome1,The Leviathan,-1,0
2026-09-01T19:58:04.139906,Phome1,The Royal Titans,-1,0
2026-09-01T19:58:04.139906,Phome1,The Whisperer,-1,0
2026-09-01T19:58:04.139906,Phome1,Theatre of Blood,-1,0
2026-09-01T19:58:04.139906,Phome1,Theatre of Blood: Hard Mode,-1,0
2026-09-01T19:58:04.139906,Phome1,Thermonuclear Smoke Devil,-1,0
2026-09-01T19:58:04.139906,Phome1,Tombs of Amascut,-1,0
2026-09-01T19:58:04.139906,Phome1,Tombs of Amascut: Expert Mode,-1,0
2026-09-01T19:58:04.139906,Phome1,TzKal-Zuk,-1,0
2026-09-01T19:58:04.139906,Phome1,TzTok-Jad,-1,0
2026-09-01T19:58:04.139906,Phome1,Vardorvis,-1,0
2026-09-01T19:58:04.139906,Phome1,Venenatis,-1,0
2026-09-01T19:58:04.139906,Phome1,Vet'ion,-1,0
2026-09-01T19:58:04.139906,Phome1,Vorkath,-1,0
2026-09-01T19:58:04.139906,Phome1,Wintertodt,1326212,52
2026-09-01T19:58:04.139906,Phome1,Yama,-1,0
2026-09-01T19:58:04.139906,Phome1,Zalcano,-1,0
2026-09-01T19:58:04.139906,Phome1,Zulrah,-1,0
2026-09-01T19:58:05.801815,Darallax,Grid Points,-1,0
2026-09-01T19:58:05.801815,Darallax,League Points,-1,0
2026-09-01T19:58:05.801815,Darallax,Deadman Points,-1,0
2026-09-01T19:58:05.801815,Darallax,Bounty Hunter - Hunter,-1,0
2026-09-01T19:58:05.801815,Darallax,Bounty Hunter - Rogue,-1,0
2026-09-01T19:58:05.801815,Darallax,Bounty Hunter (Legacy) - Hunter,-1,0
2026-09-01T19:58:05.801815,Darallax,Bounty Hunter (Legacy) - Rogue,-1,0
2026-09-01T19:58:05.801815,Darallax,Clue Scrolls (all),1374345,13
2026-09-01T19:58:05.801815,Darallax,Clue Scrolls (beginner),851836,6
2026-09-01T19:58:05.801815,Darallax,Clue Scrolls (easy),1114529,4
2026-09-01T19:58:05.801815,Darallax,Clue Scrolls (medium),1460743,2
2026-09-01T19:58:05.801815,Darallax,Clue Scrolls (hard),1455887,1
2026-09-01T19:58:05.801815,Darallax,Clue Scrolls (elite),-1,0
2026-09-01T19:58:05.801815,Darallax,Clue Scrolls (master),-1,0
2026-09-01T19:58:05.801815,Darallax,LMS - Rank,-1,0
2026-09-01T19:58:05.801815,Darallax,PvP Arena - Rank,-1,2500
2026-09-01T19:58:05.801815,Darallax,Soul Wars Zeal,-1,0
2026-09-01T19:58:05.801815,Darallax,Rifts closed,237350,208
2026-09-01T19:58:05.801815,Darallax,Colosseum Glory,-1,0
2026-09-01T19:58:05.801815,Darallax,Collections Logged,-1,68
2026-09-01T19:58:05.801815,Darallax,Abyssal Sire,-1,0
2026-09-01T19:58:05.801815,Darallax,Alchemical Hydra,-1,0
2026-09-01T19:58:05.801815,Darallax,Amoxliatl,-1,0
2026-09-01T19:58:05.801815,Darallax,Araxxor,-1,0
2026-09-01T19:58:05.801815,Darallax,Artio,-1,0
2026-09-01T19:58:05.801815,Darallax,Barrows Chests,-1,1
2026-09-01T19:58:05.801815,Darallax,Brutus,-1,0
2026-09-01T19:58:05.801815,Darallax,Bryophyta,-1,0
2026-09-01T19:58:05.801815,Darallax,Callisto,-1,0
2026-09-01T19:58:05.801815,Darallax,Calvar'ion,-1,0
2026-09-01T19:58:05.801815,Darallax,Cerberus,-1,0
2026-09-01T19:58:05.801815,Darallax,Chambers of Xeric,-1,0
2026-09-01T19:58:05.801815,Darallax,Chambers of Xeric: Challenge Mode,-1,0
2026-09-01T19:58:05.801815,Darallax,Chaos Elemental,-1,0
2026-09-01T19:58:05.801815,Darallax,Chaos Fanatic,-1,0
2026-09-01T19:58:05.801815,Darallax,Commander Zilyana,-1,0
2026-09-01T19:58:05.801815,Darallax,Corporeal Beast,-1,0
2026-09-01T19:58:05.801815,Darallax,Crazy Archaeologist,-1,0
2026-09-01T19:58:05.801815,Darallax,Dagannoth Prime,-1,0
2026-09-01T19:58:05.801815,Darallax,Dagannoth Rex,-1,0
2026-09-01T19:58:05.801815,Darallax,Dagannoth Supreme,-1,0
2026-09-01T19:58:05.801815,Darallax,Deranged Archaeologist,-1,0
2026-09-01T19:58:05.801815,Darallax,Doom of Mokhaiotl,-1,0
2026-09-01T19:58:05.801815,Darallax,Duke Sucellus,-1,0
2026-09-01T19:58:05.801815,Darallax,General Graardor,-1,0
2026-09-01T19:58:05.801815,Darallax,Giant Mole,-1,0
2026-09-01T19:58:05.801815,Darallax,Grotesque Guardians,-1,0
2026-09-01T19:58:05.801815,Darallax,Hespori,-1,0
2026-09-01T19:58:05.801815,Darallax,Kalphite Queen,-1,0
2026-09-01T19:58:05.801815,Darallax,King Black Dragon,-1,0
2026-09-01T19:58:05.801815,Darallax,Kraken,-1,0
2026-09-01T19:58:05.801815,Darallax,Kree'Arra,-1,0
2026-09-01T19:58:05.801815,Darallax,K'ril Tsutsaroth,-1,0
2026-09-01T19:58:05.801815,Darallax,Lunar Chests,-1,0
2026-09-01T19:58:05.801815,Darallax,Mad Angel,-1,0
2026-09-01T19:58:05.801815,Darallax,Maggot King,-1,0
2026-09-01T19:58:05.801815,Darallax,Mimic,-1,0
2026-09-01T19:58:05.801815,Darallax,Nex,-1,0
2026-09-01T19:58:05.801815,Darallax,Nightmare,-1,0
2026-09-01T19:58:05.801815,Darallax,Phosani's Nightmare,-1,0
2026-09-01T19:58:05.801815,Darallax,Obor,-1,0
2026-09-01T19:58:05.801815,Darallax,Phantom Muspah,-1,0
2026-09-01T19:58:05.801815,Darallax,Sarachnis,-1,0
2026-09-01T19:58:05.801815,Darallax,Scorpia,-1,0
2026-09-01T19:58:05.801815,Darallax,Scurrius,-1,0
2026-09-01T19:58:05.801815,Darallax,Shellbane Gryphon,-1,0
2026-09-01T19:58:05.801815,Darallax,Skotizo,-1,0
2026-09-01T19:58:05.801815,Darallax,Sol Heredit,-1,0
2026-09-01T19:58:05.801815,Darallax,Spindel,-1,0
2026-09-01T19:58:05.801815,Darallax,Tempoross,696643,38
2026-09-01T19:58:05.801815,Darallax,The Gauntlet,-1,0
2026-09-01T19:58:05.801815,Darallax,The Corrupted Gauntlet,-1,0
2026-09-01T19:58:05.801815,Darallax,The Hueycoatl,-1,0
2026-09-01T19:58:05.801815,Darallax,The Leviathan,-1,0
2026-09-01T19:58:05.801815,Darallax,The Royal Titans,-1,0
2026-09-01T19:58:05.801815,Darallax,The Whisperer,-1,0
2026-09-01T19:58:05.801815,Darallax,Theatre of Blood,-1,0
2026-09-01T19:58:05.801815,Darallax,Theatre of Blood: Hard Mode,-1,0
2026-09-01T19:58:05.801815,Darallax,Thermonuclear Smoke Devil,-1,0
2026-09-01T19:58:05.801815,Darallax,Tombs of Amascut,-1,0
2026-09-01T19:58:05.801815,Darallax,Tombs of Amascut: Expert Mode,-1,0
2026-09-01T19:58:05.801815,Darallax,TzKal-Zuk,-1,0
2026-09-01T19:58:05.801815,Darallax,TzTok-Jad,-1,0
2026-09-01T19:58:05.801815,Darallax,Vardorvis,-1,0
2026-09-01T19:58:05.801815,Darallax,Venenatis,-1,0
2026-09-01T19:58:05.801815,Darallax,Vet'ion,-1,0
2026-09-01T19:58:05.801815,Darallax,Vorkath,-1,0
2026-09-01T19:58:05.801815,Darallax,Wintertodt,-1,0
2026-09-01T19:58:05.801815,Darallax,Yama,-1,0
2026-09-01T19:58:05.801815,Darallax,Zalcano,-1,0
2026-09-01T19:58:05.801815,Darallax,Zulrah,-1,0
